timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_packets,total_bytes,if_prediction,vae_prediction,vae_error,decision,alert_level
2025-12-17 17:08:33,128,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c06::54,53668,443,UDP,0.010475873947143555,9,5983,Attack,Normal,0.5570779340639446,SUSPICIOUS,WARNING
2025-12-17 17:08:33,129,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,58933,443,UDP,0.004659891128540039,5,1541,Normal,Normal,0.07239104815687772,NORMAL,SAFE
2025-12-17 17:08:33,130,10.198.64.85,3.33.235.18,60330,443,TCP,0.0,3,162,Normal,Normal,0.5132615846302918,NORMAL,SAFE
2025-12-17 17:08:34,131,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,57020,443,UDP,0.0,1,1063,Normal,Normal,6.28404937171352,NORMAL,SAFE
2025-12-17 17:08:34,132,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,57020,443,UDP,0.028676986694335938,5,556,Normal,Normal,0.00518278505660109,NORMAL,SAFE
2025-12-17 17:08:34,133,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2606:4700:8390:2cad:3b39:5f7:187d:e789,52624,443,TCP,0.0007348060607910156,3,774,Normal,Normal,1.8618410054786876,NORMAL,SAFE
2025-12-17 17:08:34,134,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61546,443,TCP,0.0,1,74,Normal,Normal,0.08345653165899719,NORMAL,SAFE
2025-12-17 17:08:34,135,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61066,443,TCP,0.0,1,74,Normal,Normal,0.08581923074216885,NORMAL,SAFE
2025-12-17 17:08:34,136,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,58933,443,UDP,0.0004241466522216797,2,183,Normal,Normal,0.0049233136572866725,NORMAL,SAFE
2025-12-17 17:08:34,137,10.198.64.85,52.22.211.239,52729,443,TCP,0.0009140968322753906,3,1939,Attack,Normal,1.2987610268524419,SUSPICIOUS,WARNING
